locality,publications,bin_idx,bin_label,n_samples,n_pairs,median_pmr,lat,lon,region,migratory_distance_km
"CA-SRI-2B (California, Santa Rosa Island, Skull Gulch)",NakatsukaReichNature2023,3,"2,000-500 BP",5,10,0.19027,34.001891,-120.1925,americas,17069.2
"Macao (Eastern, Altagracia, Higüey)",FernandesReichNature2021,3,"2,000-500 BP",4,6,0.194317,18.77917,-68.527222,americas,21193.6
"San Clemente Island (California, Los Angeles County)",NakatsukaReichNature2023; ScheibKivisildScience2018,3,"2,000-500 BP",9,36,0.194599,32.9,-118.5,americas,17232.2
California (Santa Cruz Island),ScheibKivisildScience2018,3,"2,000-500 BP",13,32,0.194902,34.00361099999999,-119.72639000000001,americas,17081.2
San Nicolas Island (California),ScheibKivisildScience2018,3,"2,000-500 BP",9,29,0.195744,33.245211,-119.49956100000001,americas,17168.0
"Best Sunshine Casino (Northern Mariana Islands, Saipan, Garapan)",LiuReichScience2022,3,"2,000-500 BP",17,136,0.196132,15.211056999999998,145.716839,oceania,14752.0
"Naton Beach Site (Guam, Tamuning-Tumon-Harmon Municipality, Tamuning)",LiuReichScience2022,3,"2,000-500 BP",56,1533,0.196304,13.519982999999998,144.806559,oceania,14654.5
"Cave of Skulls (California, Calaveras County)",NakatsukaReichNature2023,3,"2,000-500 BP",6,15,0.199801,38.196,-120.68049999999998,americas,16611.2
"Chinchawas (Ancash Region, Huaraz Province, Yupash)",NakatsukaFehren-SchmitzCell2020,3,"2,000-500 BP",5,6,0.20002,-9.582555,-77.697503,americas,23312.5
"San Catalina Island (California, Los Angeles County)",ScheibKivisildScience2018,3,"2,000-500 BP",6,6,0.200366,33.38333,-118.41700000000002,americas,17183.4
"El Diquecito (Córdoba Province, San Justo Dpto.)",Maravall-LópezNoresNature2025,3,"2,000-500 BP",7,21,0.200516,-30.889999999999993,-62.84000000000002,americas,26134.2
"Akapana (La Paz Department, Ingavi Province, Tiwanaku)",PopovićBacaSciAdv2021,3,"2,000-500 BP",5,7,0.200674,-16.5564,-68.6725,americas,24470.4
"Preacher's Cave (Eleuthera, North part of Island)",FernandesReichNature2021; NägeleSchroederScience2020; SchroederWillerslevPNAS2018,3,"2,000-500 BP",8,10,0.201816,25.55711,-76.6952,americas,20081.5
"Sambaqui do Limão (East Espírito Santo, Serra Municipality)",FerrazPosthNatEcolEvol2023,3,"2,000-500 BP",4,6,0.202183,-20.32,-40.33,americas,26517.2
"Juan Dolio (Southeast Coast, San Pedro de Macorís)",FernandesReichNature2021,3,"2,000-500 BP",7,21,0.203171,18.432016,-69.40884800000002,americas,21168.1
"Atajadizo (Southeast Coast, Altagracia, Yuma River Mouth of the)",FernandesReichNature2021,3,"2,000-500 BP",18,136,0.203959,18.394444000000004,-68.60999999999999,americas,21222.3
"Botigiriayocc (Ayacucho Region, Lucanas Province, Laramate District)",NakatsukaFehren-SchmitzCell2020; PosthReichCell2018,3,"2,000-500 BP",4,6,0.204395,-14.275556,-74.843611,americas,23919.3
"Andres (Southeast Coast, Santo Domingo, Boca Chica)",FernandesReichNature2021,3,"2,000-500 BP",4,6,0.20456,18.44,-69.642,americas,21152.5
"Sanctuary Blue Hole (Andros, South Andros)",FernandesReichNature2021,3,"2,000-500 BP",7,21,0.204817,24.095899,-77.561501,americas,20153.7
"La Caleta (Santo Domingo, Boca Chica)",FernandesReichNature2021,3,"2,000-500 BP",60,1711,0.204871,18.450601999999993,-69.68628199999999,americas,21148.7
"Cueva Juana (Samaná, Cabo Samaná, Las Galeras)",FernandesReichNature2021,3,"2,000-500 BP",4,6,0.20533,19.24,-69.2,americas,21109.9
"El Soco (Southeast Coast, San Pedro de Macorís, Ramón Santana, Playa Nueva Romana)",FernandesReichNature2021,3,"2,000-500 BP",16,88,0.205361,18.447,-69.187,americas,21180.9
Rio Uncallane (Rio Ilave Basin),LindoDiRienzoSciAdv2018,3,"2,000-500 BP",5,10,0.205478,-16.20002,-69.7,americas,24380.1
Lovelock Cave (Nevada),Moreno-MayarWillerslevScience2018,3,"2,000-500 BP",4,6,0.205786,39.96,-118.56,americas,16497.5
Huaca Pucllana (Lima),NakatsukaFehren-SchmitzCell2020,3,"2,000-500 BP",12,19,0.206334,-12.111111,-77.03388900000002,americas,23594.3
Cueva De Los Muertos Chiquitos (Rio Zape),NakatsukaReichNature2023,3,"2,000-500 BP",10,42,0.207185,25.812514,-105.79170000000002,americas,18430.0
"Tayopa (Sonora, Sahuaripa)",NakatsukaReichNature2023,3,"2,000-500 BP",14,63,0.207461,29.062000000000005,-108.92100000000002,americas,17970.3
Anse à la Gourde (Pointe de Chateaux peninsula),NägeleSchroederScience2020,3,"2,000-500 BP",4,6,0.208318,16.263,-61.22,americas,21886.5
Lavoutte (Cas-en-Bas),NägeleSchroederScience2020,3,"2,000-500 BP",12,52,0.208371,14.091000000000001,-60.926000000000016,americas,22098.2
UC-012 (Chincha Valley),BongersFehren-SchmitzPNAS2020,3,"2,000-500 BP",4,6,0.208379,-13.476219,-76.016683,americas,23780.3
Paso del Indio (Vega Baja),Nieves-ColonMolBioEvol2020; NägeleSchroederScience2020,3,"2,000-500 BP",8,23,0.208436,18.45239,-66.3991,americas,21358.9
El Brujo (North Coast),NakatsukaFehren-SchmitzCell2020,3,"2,000-500 BP",9,27,0.208575,-7.9149780000000005,-79.305486,americas,23065.5
"Man Nadol - Peinioar (Caroline Islands, Pohnpei, Temwen Island)",LiuReichScience2022,3,"2,000-500 BP",4,6,0.209147,6.842836,158.334233,oceania,16195.7
"La Playa (Sonora, Cerro Trincheras)",NakatsukaReichNature2023,3,"2,000-500 BP",11,44,0.209158,30.39171,-111.53383,americas,17730.0
Chichén Itzá (Yucatán),BarqueraKrauseNature2024,3,"2,000-500 BP",53,692,0.211148,20.683056,-88.56861099999999,americas,19801.5
Futuna (Tafea Province),PosthPowellNatEcolEvol2018,3,"2,000-500 BP",4,6,0.21421,-19.519667,170.226106,oceania,18221.1
"Ekven (Chukotka Autonomous Okrug, Chukotsky District)",FlegontovSchiffelsNature2019; HarneyPinhasiGenomeRes2021; SikoraWillerslevNature2019,3,"2,000-500 BP",14,91,0.217171,66.12138300000001,-170.460341,asia,11616.9
"Uelen (Chukotka Autonomous Okrug, Chukotsky District)",FlegontovSchiffelsNature2019; SikoraWillerslevNature2019,3,"2,000-500 BP",5,6,0.219561,66.161126,-169.8223,asia,11621.7
"Jiangxifen (Yunnan, West_YN)",WangFuScience2025,3,"2,000-500 BP",5,10,0.225752,25.7,102.2,asia,9348.4
"Xingyi (Yunnan, Central_YN)",WangFuScience2025,3,"2,000-500 BP",4,6,0.229641,24.19,102.82,asia,9470.0
"Blihun site (Eastern Taiwan, Hanben)",WangReichBioRxiv2020; WangReichNature2021,3,"2,000-500 BP",46,368,0.232844,24.327778000000002,121.76555600000005,asia,11200.3
"Tavan Khailaast (Khentii Province, Delgerkhaan District)",LeeGakuhariHPGG2024,3,"2,000-500 BP",4,6,0.233983,47.1711,109.0238,asia,9199.3
"Jinlianshan (Yunnan, Central_YN)",WangFuScience2025,3,"2,000-500 BP",27,238,0.234166,24.700000000000003,103.0,asia,9465.0
"Longsangquduo (Tibet, Shigatse)",WangFuSciAdv2023,3,"2,000-500 BP",14,91,0.235525,29.699999999999996,89.1,asia,7985.2
"Latuotanggu (Tibet, Shigatse)",WangFuSciAdv2023; WangFuScience2025,3,"2,000-500 BP",5,10,0.236091,28.9,88.6,asia,7963.1
Samdzong Tomb (Mustang District),JeongWarinnerPNAS2016; LiuJeongNatComm2022,3,"2,000-500 BP",12,47,0.236733,29.27999999999999,84.02999999999999,asia,7523.9
"Pulanduowa (Tibet, Ngari Prefecture)",BaiFuCurrBiol2024,3,"2,000-500 BP",7,21,0.237713,33.3799,79.73619999999998,asia,7030.8
Daeseong-dong (Gyeongsangnam-do),GelabertPinhasiCurrBiol2022,3,"2,000-500 BP",7,21,0.238948,35.24,128.88,asia,11225.7
"Dulan Wayan Reservoir Site (Qinghai, Dulan County, Reshui Town)",ZhuWeniScience2022,3,"2,000-500 BP",10,16,0.239045,36.2214987,98.16696920000001,asia,8616.0
Koror Quarry (Koror Island),LiuReichCell2026,3,"2,000-500 BP",8,20,0.240378,7.3517537,134.498934,oceania,13587.3
Yappa Nhae 2 (Mae Hong Son Province),CarlhoffKrauseNatComm2023,3,"2,000-500 BP",26,323,0.24075,19.60001,98.25,asia,9240.4
"Zaan-Khoshuu (Bulgan Province, Dashintshilen District)",JeongWarinnerCell2020,3,"2,000-500 BP",6,15,0.242024,47.854689,104.04602,asia,8817.9
"Bodzia (Kuyavian-Pomeranian Province, Wrocław County, Brześć Kujawski)",MargaryanWillerslevNature2020,3,"2,000-500 BP",5,9,0.245462,52.7,18.9,europe,5169.5
"Alsike (Uppsala län, Knivsta)",Rodríguez-VarelaGötherströmCell2023,3,"2,000-500 BP",4,6,0.246036,59.8,17.8,europe,5904.6
"Dunum (Niedersachsen, Weser-Ems, Wittmund)",GretzingerSchiffelsNature2022,3,"2,000-500 BP",12,45,0.24623,53.59623199999999,7.645448000000001,europe,5763.0
"Tsagaan-Chuluut (Dornod Province, Gurvanzagal District)",JeongWarinnerCell2020,3,"2,000-500 BP",7,21,0.246353,49.14463,114.877124,asia,9560.8
"Gurvan Dov (Khentii Province, Delgerkhaan District)",LeeGakuhariHPGG2024,3,"2,000-500 BP",5,10,0.247437,47.0155,109.0636,asia,9206.4
"Drantum (Niedersachsen, Weser-Ems, Cloppenburg)",GretzingerSchiffelsNature2022,3,"2,000-500 BP",17,120,0.247786,52.81474,8.192343,europe,5684.2
"Csólyospálos-Felsőpálos (Csongrád-Csanád County, Kistelek)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",4,6,0.249267,46.43606,19.89108,europe,4586.6
"Albertirsa-Szentmártoni-ut (Pest County, Cegléd)",Gnecchi-RusconeKrauseCell2022,3,"2,000-500 BP",7,21,0.250245,47.24495100000001,19.628051,europe,4661.3
"Leobersdorf (Lower Austria, Baden District)",WangHofmanováNature2025,3,"2,000-500 BP",139,7143,0.250713,47.916667000000004,16.216666999999998,europe,4907.1
"Zaflah (Soqotra, Momi)",SirakReichNatEcolEvol2024,3,"2,000-500 BP",21,183,0.251217,12.509366669999999,54.431450000000005,asia,5544.5
"Karda (Jönköpings län, Värnamo)",MargaryanWillerslevNature2020,3,"2,000-500 BP",6,5,0.25161,57.18,13.930000000000001,europe,5759.8
"Sandby Borg (Kalmar län, Mörbylånga)",Rodríguez-VarelaGötherströmCell2023,3,"2,000-500 BP",7,21,0.251665,56.550000000000004,16.63,europe,5612.2
Torre Velha (Alentejo region),Roca-RadaTeixeiraGenomeBiol2025,3,"2,000-500 BP",7,13,0.251674,38.300000000000004,-7.8999999999999995,europe,6765.2
"Gnezdovo (Smolensk Oblast, Smolensky District, Gnezdovo Village)",MargaryanWillerslevNature2020,3,"2,000-500 BP",11,17,0.252017,54.779999999999994,31.87,asia,5202.2
"Tavan-Tolgoi (Sükhbaatar Province, Ongon District)",JeongWarinnerCell2020,3,"2,000-500 BP",4,6,0.252323,45.357206,113.142056,asia,9558.3
Tollemosegard (Zealand Region),MargaryanWillerslevNature2020,3,"2,000-500 BP",4,6,0.252461,55.87,12.08,europe,5716.3
"Kunszállás-Fülöpjakab (Bács-Kiskun County, Kecskemét)",Gnecchi-RusconeHofmanováNature2024; Gnecchi-RusconeKrauseCell2022,3,"2,000-500 BP",60,1694,0.252483,46.75067900000001,19.738192000000005,europe,4618.2
Public Library Site/Folkebibliotekstomten (Trondheim),MargaryanWillerslevNature2020,3,"2,000-500 BP",7,10,0.252585,63.43,10.39,europe,6444.9
Levanluhta (Isokyro),LamnidisSchiffelsNatComm2018; SikoraWillerslevNature2019,3,"2,000-500 BP",8,5,0.252659,62.948744,22.410146,europe,6166.9
"Vasterhus (Jämtlands län, Östersund)",Rodríguez-VarelaGötherströmCell2023,3,"2,000-500 BP",7,21,0.252875,63.199999999999996,14.5,europe,6321.2
"Turasu (Tian Shan, Central Steppe, Issyk-Kul Region, Tong District)",DamgaardWillerslevNature2018,3,"2,000-500 BP",5,10,0.253116,42.074444,76.966667,asia,6734.6
"Eastry (England, Kent)",GretzingerSchiffelsNature2022,3,"2,000-500 BP",6,10,0.253119,51.245326,1.303369,europe,6031.7
Cambridgeshire (England),HuiKivisildSciAdv2024,3,"2,000-500 BP",158,3002,0.253397,52.205,0.12250000000000005,europe,6143.6
Marvelė Necropolis (Kaunas City),AntonioPritchardeLife2024,3,"2,000-500 BP",4,6,0.253748,54.8985,23.9036,europe,5273.2
"St John's College Oxford (England, Oxford)",MargaryanWillerslevNature2020,3,"2,000-500 BP",21,169,0.253889,51.760000000000005,-1.2600000000000005,europe,6218.2
"Uelgi (Chelyabinsk Oblast, Kunashaksky District, Kanzafarovo Village)",GerberSzécsényi-NagyBioRxiv2024; GyurisSzécsényi-NagyCell2025,3,"2,000-500 BP",9,36,0.254116,55.84855,61.55211,asia,6187.5
"Anderten (Niedersachsen, Hannover, Hannover Region)",GretzingerSchiffelsNature2022,3,"2,000-500 BP",14,78,0.254227,52.359733,9.869502999999998,europe,5562.2
"Lakenheath (England, Suffolk)",GretzingerSchiffelsNature2022,3,"2,000-500 BP",16,105,0.254336,52.413832,0.521962,europe,6126.0
Ribe (Jutland Region),MargaryanWillerslevNature2020,3,"2,000-500 BP",9,36,0.254475,55.33,8.76,europe,5823.3
"Ridgeway Hill Mass Grave (England, Dorset, Weymouth)",MargaryanWillerslevNature2020,3,"2,000-500 BP",10,45,0.25468,50.671087899999996,-2.465799,europe,6268.4
"Sant' Imbenia (Sardinia, Sassari, Porto Conte)",AntonioPritchardeLife2024,3,"2,000-500 BP",4,6,0.254898,40.5938,8.2045,europe,5362.0
Kaagården (Langelands Sønder),McCollWillerslevBioRxiv2025,3,"2,000-500 BP",6,15,0.254975,54.8495103,10.766006599999999,europe,5692.6
Skovgårde (Zealand/ Bårse),McCollWillerslevBioRxiv2025,3,"2,000-500 BP",4,6,0.255011,55.07927,11.95793,europe,5656.8
"Skien nor (Nor South, Vestfold og Telemark, Telemark)",MargaryanWillerslevNature2020,3,"2,000-500 BP",4,6,0.255212,59.22,9.59,europe,6094.9
Oland,MargaryanWillerslevNature2020,3,"2,000-500 BP",30,400,0.255326,56.87923640000002,16.721276499999995,europe,5641.2
Bogøvej (Langelands Sønder),McCollWillerslevBioRxiv2025,3,"2,000-500 BP",9,30,0.255482,54.8711699,10.703644,europe,5697.2
"Ivanov-Mys-1 (Omsk Oblast, Tevrizsky District)",GyurisSzécsényi-NagyCell2025,3,"2,000-500 BP",5,10,0.255608,57.528804,72.526059,asia,6855.2
"Salme (Saare County, Saaremaa Municipality, Tehumardi Village)",MargaryanWillerslevNature2020,3,"2,000-500 BP",34,561,0.255623,58.17000000000001,22.25,europe,5650.6
64 (Eastern Settlement),MargaryanWillerslevNature2020,3,"2,000-500 BP",6,14,0.255706,60.99,-45.42000000000001,americas,19468.9
"Székesfehérvár-Rádiótelep (Fejér County, Székesfehérvár)",GerberSzécsényi-NagySciAdv2024,3,"2,000-500 BP",5,10,0.255776,47.193338,18.420655,europe,4726.6
"Kopparsvik (Gotlands län, Gotland)",MargaryanWillerslevNature2020,3,"2,000-500 BP",22,188,0.255871,57.630000000000024,18.279999999999994,europe,5672.8
"Karanayevo (Bashkortostan, Mechetlinsky District, Karanayevo Village)",GyurisSzécsényi-NagyCell2025,3,"2,000-500 BP",5,10,0.255903,55.64089,58.29574,asia,6015.6
Lejre (Zealand Region),MargaryanWillerslevNature2020; McCollWillerslevBioRxiv2025,3,"2,000-500 BP",5,7,0.255927,55.6,11.95,europe,5699.5
"Staraya-Ladoga (Leningrad Oblast, Olhava District)",MargaryanWillerslevNature2020,3,"2,000-500 BP",17,128,0.255984,60.0,32.3,asia,5783.2
Regnemark (Zealand),McCollWillerslevBioRxiv2025,3,"2,000-500 BP",4,6,0.256053,55.4642932,11.9884963,europe,5686.7
Kilteasheen (Roscommon County),GretzingerSchiffelsNature2022,3,"2,000-500 BP",39,597,0.256104,54.00684,-8.202308000000004,europe,6732.9
"Alt-Inden (Nordrhein-Westfalen, Köln, Düren)",GretzingerSchiffelsNature2022,3,"2,000-500 BP",17,136,0.256135,50.846122,6.357818,europe,5687.3
Øbjergaard (Zealand),McCollWillerslevBioRxiv2025,3,"2,000-500 BP",4,6,0.256199,55.1162152,11.829094,europe,5665.4
"Weklice (Warmian-Masurian Province, Elbląg County, Elbląg)",AntonioPritchardeLife2024,3,"2,000-500 BP",9,36,0.256239,54.1176,19.5742,europe,5285.7
"Frojel (Gotlands län, Gotland)",MargaryanWillerslevNature2020,3,"2,000-500 BP",29,291,0.256258,57.33999999999999,18.190000000000005,europe,5645.9
"Sárbogárd-Tringer-tanya (Fejér County, Sárbogárd)",GerberSzécsényi-NagySciAdv2024,3,"2,000-500 BP",12,66,0.25629,46.892201,18.620444999999997,europe,4694.0
"Mödling-Lerchengasse (Lower Austria, Mödling District)",WangHofmanováNature2025,3,"2,000-500 BP",5,10,0.256294,48.08153,16.28536,europe,4913.7
"Hofstadir (Northeastern Region, Skútustaðahreppur)",MargaryanWillerslevNature2020,3,"2,000-500 BP",14,85,0.256389,65.61,-17.16,europe,7611.4
Koksijde (Abbey of Saint Idesbald),SassoKivisildPNAS2024,3,"2,000-500 BP",27,243,0.25641,51.114,2.6455,europe,5938.7
"Varnhem (Västra Götalands län, Skara)",MargaryanWillerslevNature2020,3,"2,000-500 BP",31,424,0.256474,58.38000000000003,13.649999999999995,europe,5879.2
"Kiskőrös-Vágóhídidűlő (Bács-Kiskun County, Kiskőrös)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",4,6,0.256601,46.61994,19.44131,europe,4626.2
"Wulpen (Flemish Region, West Flanders, Koksijde Municipality)",SassoKivisildPNAS2024,3,"2,000-500 BP",6,14,0.256851,51.1,2.6999999999999997,europe,5934.6
"Zalavár-Vársziget-Hadrianus-Templom (Zala County, Keszthely)",GerberSzécsényi-NagySciAdv2024,3,"2,000-500 BP",19,171,0.256998,46.6693,17.166100000000004,europe,4770.6
"Norton East Mill/Bishops Mill (England, North Yorkshire, Stockton-on-Tees, Norton)",GretzingerSchiffelsNature2022; MartinianoBradleyNatComm2016,3,"2,000-500 BP",9,36,0.256999,54.594544,-1.3093983,europe,6328.4
São Miguel de Odrinhas (Odrinhas),Roca-RadaTeixeiraGenomeBiol2025,3,"2,000-500 BP",6,10,0.257022,38.88999999999999,-9.37,europe,6868.7
029a (Eastern Settlement),MargaryanWillerslevNature2020,3,"2,000-500 BP",8,9,0.257139,61.18,-45.68,americas,19446.2
"Kiskundorozsma-Kettőshatár-2 (Csongrád-Csanád County, Szeged)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",4,6,0.25722,46.38003,20.08944,europe,4571.0
Mosede Fort (Zealand),McCollWillerslevBioRxiv2025,3,"2,000-500 BP",12,35,0.257282,55.56443950000001,12.2745516,europe,5682.9
Skongeneshelleren (Western Norway/ Sogn and Fjordane),McCollWillerslevBioRxiv2025,3,"2,000-500 BP",6,15,0.257327,62.02973527,5.126940543,europe,6489.8
"Bodajk-Homoki-dűlő (Fejér County, Mór)",GerberSzécsényi-NagySciAdv2024,3,"2,000-500 BP",6,15,0.257342,47.31911,18.238091999999998,europe,4746.0
"Polhill (England, Kent)",GretzingerSchiffelsNature2022,3,"2,000-500 BP",9,36,0.25744,51.3,0.2,europe,6106.6
"Straubing (Bayern, Niederbayern, Straubing-Kreisfreie Stadt)",VeeramahBurgerPNAS2018,3,"2,000-500 BP",17,71,0.257442,48.89,12.57,europe,5192.2
"Viminacium-Rit (Braničevo District, Požarevac Municipality, Kostolac)",OlaldeReichCell2023,3,"2,000-500 BP",12,19,0.257525,44.733534,21.233453,europe,4388.5
Trudoplein (Sint-Truiden),BenekerKivisildGenomeBiol2025,3,"2,000-500 BP",56,1540,0.25757,50.816667,5.183333,europe,5761.3
Lillevasby (Zealand),McCollWillerslevBioRxiv2025,3,"2,000-500 BP",10,43,0.257596,55.669150200000004,12.209225900000002,europe,5694.3
Castro de Avelãs - Torre Velha,Roca-RadaTeixeiraGenomeBiol2025,3,"2,000-500 BP",6,10,0.257624,41.799,-6.805,europe,6583.1
Trelleborg (Zealand),McCollWillerslevBioRxiv2025,3,"2,000-500 BP",7,18,0.257625,55.4029246,11.261995,europe,5713.3
Bulbjerg (Jutland),McCollWillerslevBioRxiv2025,3,"2,000-500 BP",5,6,0.257633,57.1586853,9.02660558,europe,5949.1
"Mödling-An der Goldenen Stiege (Lower Austria, Mödling District)",WangHofmanováNature2025,3,"2,000-500 BP",466,64093,0.257653,48.08151999999999,16.285349999999998,europe,4913.7
"Jakovo-Kormadin (Belgrade, Surčin Municipality, Jakovo)",OlaldeReichCell2023,3,"2,000-500 BP",4,6,0.257749,44.7787,20.248,europe,4456.7
"Bolshoye-Davydovskoye-2 (Ivanovo Oblast, Gavrilovo-Posadsky District, Bolshoye Davydovskoye Village)",PeltolaOnkamoCurrBiol2023,3,"2,000-500 BP",9,36,0.257787,56.511472,40.210791,asia,5480.6
"Székesfehérvár-Sárkeresztúri-út (Fejér County, Székesfehérvár)",GerberSzécsényi-NagySciAdv2024,3,"2,000-500 BP",4,6,0.257838,47.193339,18.420655,europe,4726.6
Csokorgasse (Vienna),WangHofmanováNature2025,3,"2,000-500 BP",80,2686,0.257884,48.15158000000001,16.469780000000004,europe,4907.3
Simonsborg (Zealand/ Alsted),McCollWillerslevBioRxiv2025,3,"2,000-500 BP",21,205,0.257887,55.40315000000001,11.66018,europe,5695.9
"Sint-Truiden Groenmarkt (Flemish Region, Limburg, of Hasselt Arrondissement)",BenekerKivisildGenomeBiol2025; SassoKivisildPNAS2024,3,"2,000-500 BP",239,28272,0.257914,50.815,5.186000000000003,europe,5761.1
"Sedgeford (England, Norfolk)",GretzingerSchiffelsNature2022,3,"2,000-500 BP",20,148,0.257974,52.89965099999999,0.544309,europe,6144.1
Sanddal (Zealand),McCollWillerslevBioRxiv2025,3,"2,000-500 BP",4,6,0.257978,55.813046,12.081075,europe,5711.5
"Schleswig (Schleswig-Holstein, Schleswig-Holstein, Schleswig-Flensburg)",GretzingerSchiffelsNature2022,3,"2,000-500 BP",15,104,0.258001,54.520535,9.559718000000002,europe,5726.0
Asnæs (Zealand),McCollWillerslevBioRxiv2025,3,"2,000-500 BP",11,45,0.258116,55.815079999999995,11.50296,europe,5736.1
"Kowalewko (Greater Poland Province, Oborniki County)",StolarekFiglerowiczGenomeBiol,3,"2,000-500 BP",30,137,0.25812,52.58999999999999,16.779999999999994,europe,5240.8
"St Rombout's (Vlaams Gewest, Antwerpen, Malines, Mechelen)",MichelKrauseNature2024,3,"2,000-500 BP",25,300,0.25812,51.029,4.4793,europe,5815.9
"Rookery Hill (England, Sussex, Bishopstone)",GretzingerSchiffelsNature2022,3,"2,000-500 BP",9,28,0.258212,50.789115,0.082351,europe,6098.1
Doclea Bjelovine (Podgorica),AntonioPritchardeLife2024,3,"2,000-500 BP",6,15,0.258223,42.466869,19.266164,europe,4441.1
"Niederstotzingen (Baden-Württemberg, Stuttgart, Heidenheim)",O’SullivanMaixnerSciAdv2018,3,"2,000-500 BP",12,28,0.25824,48.541111,10.233056000000001,europe,5326.9
Galgedil (Funen Region),MargaryanWillerslevNature2020,3,"2,000-500 BP",16,72,0.258245,55.5,10.33,europe,5762.6
Albäcksbacken Maglarp (Southern Sweden/ Skåne),McCollWillerslevBioRxiv2025,3,"2,000-500 BP",10,45,0.258258,55.37774,13.095066,europe,5633.2
"Shekshovo-9 (Ivanovo Oblast, Gavrilovo-Posadsky District, Sheksnovo Village)",PeltolaOnkamoCurrBiol2023,3,"2,000-500 BP",9,30,0.258284,56.527761,40.178777,asia,5481.8
Alken_Enge (Jutland),McCollWillerslevBioRxiv2025,3,"2,000-500 BP",13,78,0.258296,56.04899999999999,9.852000000000002,europe,5826.6
"Oakington (England, South Cambridgeshire)",AkbariReichNature2026; GretzingerSchiffelsNature2022; SchiffelsDurbinNatComm2016,3,"2,000-500 BP",20,190,0.258478,52.26136,0.06868999999999999,europe,6149.1
"Visegrád-Esperesi (Pest County, Szentendre)",GerberSzécsényi-NagySciAdv2024,3,"2,000-500 BP",4,6,0.258481,47.793132,18.982791,europe,4738.3
Martinikerkhof (Groningen),AkbariReichNature2026; GretzingerSchiffelsNature2022,3,"2,000-500 BP",19,171,0.258567,53.2193,6.5687999999999995,europe,5799.9
"Butakty (Almaty Region, Medeu District)",DamgaardWillerslevNature2018,3,"2,000-500 BP",6,15,0.258574,43.0686,68.2489,asia,6040.1
"Hiddestorf (Niedersachsen, Hannover, Hannover Region)",GretzingerSchiffelsNature2022,3,"2,000-500 BP",4,6,0.258579,52.280438,9.712492,europe,5565.8
"Hassleben (Thüringen, Thüringen, Sömmerda)",AntonioPritchardeLife2024,3,"2,000-500 BP",7,21,0.258629,51.108999999999995,10.995599999999998,europe,5419.1
"Bolshie-Tigany (Tatarstan, Alexeyevsky District, Bolshie Tigany Village)",GyurisSzécsényi-NagyCell2025,3,"2,000-500 BP",7,21,0.258663,54.948269999999994,50.366910000000004,asia,5618.6
Slusegård (Bornholms Sønder),McCollWillerslevBioRxiv2025,3,"2,000-500 BP",6,12,0.258678,54.99972,14.99854,europe,5524.8
Bakkendrup (Zealand Region),MargaryanWillerslevNature2020; McCollWillerslevBioRxiv2025,3,"2,000-500 BP",7,20,0.258679,55.56,11.25,europe,5726.4
Valkenburg Marktveld (Province South-Holland),McCollWillerslevBioRxiv2025,3,"2,000-500 BP",30,400,0.258685,52.174446,4.436957000000001,europe,5870.6
Tjærby (Randers Municipality),BarrieWillerslevNature2024,3,"2,000-500 BP",28,244,0.258741,56.470000000000006,10.1,europe,5848.8
"Hatherdene (England, Cambridgeshire)",GretzingerSchiffelsNature2022,3,"2,000-500 BP",17,136,0.258808,52.2,0.2,europe,6138.4
"Wolverton (England, Buckinghamshire)",GretzingerSchiffelsNature2022,3,"2,000-500 BP",4,6,0.258822,52.062352,-0.81617,europe,6199.1
"Ely (England, Cambridgeshire)",GretzingerSchiffelsNature2022,3,"2,000-500 BP",6,15,0.25885,52.4,0.3,europe,6139.6
"Szarvas-Kovács-halom-8 / 1 (Békés County, Szarvas)",Gnecchi-RusconeKrauseCell2022,3,"2,000-500 BP",4,6,0.258854,46.861303,20.556284,europe,4581.1
Bogevej (Langeland Region),MargaryanWillerslevNature2020,3,"2,000-500 BP",13,78,0.258894,54.87000999999999,10.72,europe,5696.4
"Tesárske-Mlyňany (Nitra Region, Zlatc Moravce District)",AntonioPritchardeLife2024,3,"2,000-500 BP",6,15,0.258959,48.337073,18.356218,europe,4813.7
"Chiusi (Tuscany, Siena)",PosthKrauseSciAdv2021,3,"2,000-500 BP",8,13,0.259004,43.017037,11.948444,europe,5041.5
Hesselbjerg (Jutland Region),MargaryanWillerslevNature2020,3,"2,000-500 BP",8,13,0.259056,55.95,10.2,europe,5803.4
Kaagarden (Langeland Region),MargaryanWillerslevNature2020,3,"2,000-500 BP",6,15,0.259077,54.85,10.78,europe,5692.0
"Osijek (Osijek-Baranja County, Grad Osijek, Trg B Josipa Jelačića)",OlaldeReichCell2023,3,"2,000-500 BP",5,10,0.259142,45.55576,18.718428,europe,4603.9
"Hetian (Xinjiang, Hetian Region, Luopu County)",KumarFuScience2022,3,"2,000-500 BP",8,15,0.259143,36.97,79.94,asia,7000.4
Hogebeintum,McCollWillerslevBioRxiv2025,3,"2,000-500 BP",4,6,0.259176,53.336361,5.850744,europe,5847.5
"Nuštar (Vukovar-Syrmia County, Općina Nuštar, Dvorac)",AkbariReichNature2026; OlaldeReichCell2023,3,"2,000-500 BP",9,36,0.259287,45.338156,18.845028,europe,4583.2
